latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
-26.88928,-56.873596,167.0,0,GMT,GMT

time,temperature_2m (°C),relative_humidity_2m (%),dew_point_2m (°C),rain (mm),surface_pressure (hPa),wind_speed_10m (km/h),direct_radiation (W/m²)
2025-10-29T06:00,13.9,89,12.1,0.00,1001.1,19.9,0.0
2025-10-29T07:00,13.6,89,11.9,0.10,1001.3,20.7,0.0
2025-10-29T08:00,13.6,87,11.6,0.00,1002.0,20.6,0.0
2025-10-29T09:00,13.4,87,11.3,0.00,1001.9,22.2,0.0
2025-10-29T10:00,13.6,86,11.3,0.00,1002.5,21.6,0.0
2025-10-29T11:00,14.1,84,11.4,0.00,1003.3,23.4,8.0
2025-10-29T12:00,14.6,83,11.8,0.10,1003.2,22.5,42.0
2025-10-29T13:00,15.4,81,12.2,0.10,1003.2,21.3,23.0
2025-10-29T14:00,16.9,74,12.1,0.20,1002.9,22.4,111.0
2025-10-29T15:00,17.6,73,12.8,0.10,1002.6,20.7,88.0
2025-10-29T16:00,18.7,70,13.1,0.10,1002.4,19.7,166.0
2025-10-29T17:00,18.6,71,13.3,0.10,1002.0,18.6,42.0
2025-10-29T18:00,17.9,71,12.6,0.10,1001.7,21.0,60.0
2025-10-29T19:00,18.1,70,12.6,0.00,1001.3,19.6,29.0
2025-10-29T20:00,18.0,73,12.9,0.00,1001.0,18.6,35.0
2025-10-29T21:00,17.7,74,12.9,0.00,1001.0,16.3,15.0
2025-10-29T22:00,16.8,76,12.6,0.00,1001.1,14.7,17.0
2025-10-29T23:00,16.2,78,12.4,0.00,1001.3,13.3,0.0
2025-10-30T00:00,14.9,88,13.0,0.00,1001.4,12.3,0.0
2025-10-30T01:00,14.6,90,13.1,0.00,1001.4,12.9,0.0
2025-10-30T02:00,14.4,92,13.1,0.00,1000.9,12.4,0.0
2025-10-30T03:00,14.2,92,12.9,0.00,1000.3,11.9,0.0
2025-10-30T04:00,13.8,93,12.6,0.00,999.9,11.3,0.0
2025-10-30T05:00,13.4,95,12.6,0.00,999.4,11.4,0.0
2025-10-30T06:00,13.2,96,12.5,0.00,999.3,11.9,0.0
2025-10-30T07:00,12.9,96,12.4,0.00,999.6,12.8,0.0
2025-10-30T08:00,12.6,97,12.2,0.00,1000.2,13.2,0.0
2025-10-30T09:00,12.4,98,12.1,0.00,1000.5,12.0,0.0
2025-10-30T10:00,13.4,95,12.7,0.00,1001.3,13.9,37.0
2025-10-30T11:00,15.3,87,13.1,0.00,1001.3,17.6,189.0
2025-10-30T12:00,17.0,79,13.4,0.00,1001.0,18.6,307.0
2025-10-30T13:00,18.7,71,13.4,0.00,1001.2,16.5,294.0
2025-10-30T14:00,19.9,67,13.6,0.00,1001.0,16.8,282.0
2025-10-30T15:00,20.0,66,13.6,0.00,1000.8,16.0,163.0
2025-10-30T16:00,21.2,61,13.4,0.10,1000.1,14.2,508.0
2025-10-30T17:00,21.7,58,13.1,0.00,999.0,13.7,465.0
2025-10-30T18:00,21.9,57,13.0,0.00,998.3,12.5,211.0
2025-10-30T19:00,22.1,55,12.6,0.00,997.7,11.7,312.0
2025-10-30T20:00,21.8,56,12.6,0.00,997.1,10.7,221.0
2025-10-30T21:00,21.0,63,13.7,0.00,997.1,8.1,119.0
2025-10-30T22:00,19.4,71,13.9,0.00,997.4,6.4,16.0
2025-10-30T23:00,18.5,76,14.1,0.00,997.7,5.8,0.0
2025-10-31T00:00,17.5,80,13.9,0.00,997.7,5.8,0.0
2025-10-31T01:00,17.1,79,13.5,0.00,997.7,9.3,0.0
2025-10-31T02:00,16.6,81,13.4,0.00,997.3,8.1,0.0
2025-10-31T03:00,16.1,83,13.4,0.00,996.9,7.6,0.0
2025-10-31T04:00,16.2,84,13.6,0.00,996.4,9.2,0.0
2025-10-31T05:00,15.9,87,13.7,0.00,995.8,8.8,0.0
2025-10-31T06:00,15.4,88,13.5,0.00,996.0,9.3,0.0
2025-10-31T07:00,14.8,90,13.1,0.00,996.2,8.3,0.0
2025-10-31T08:00,14.4,90,12.8,0.00,996.4,7.9,0.0
2025-10-31T09:00,14.1,90,12.5,0.00,996.5,7.1,0.0
2025-10-31T10:00,15.6,87,13.4,0.00,997.2,9.7,38.0
2025-10-31T11:00,18.0,83,15.1,0.00,997.7,6.9,195.0
2025-10-31T12:00,20.0,76,15.7,0.00,997.6,8.2,410.0
2025-10-31T13:00,21.5,66,14.9,0.00,997.7,7.7,608.0
2025-10-31T14:00,22.5,61,14.6,0.00,997.4,6.2,764.0
2025-10-31T15:00,23.6,57,14.6,0.00,996.3,6.8,864.0
2025-10-31T16:00,24.4,52,14.1,0.00,995.1,5.9,733.0
2025-10-31T17:00,24.7,50,13.6,0.00,994.2,5.3,383.0
2025-10-31T18:00,25.0,49,13.6,0.00,993.3,9.2,185.0
2025-10-31T19:00,24.6,51,13.7,0.00,992.6,10.3,354.0
2025-10-31T20:00,24.0,53,13.8,0.00,992.0,10.9,290.0
2025-10-31T21:00,22.4,62,14.8,0.00,991.7,12.2,54.0
2025-10-31T22:00,20.5,67,14.0,0.00,991.6,10.0,42.0
2025-10-31T23:00,19.5,65,12.9,0.00,991.7,10.7,0.0
2025-11-01T00:00,18.6,67,12.3,0.00,992.0,8.8,0.0
2025-11-01T01:00,18.7,64,11.9,0.00,992.2,8.2,0.0
2025-11-01T02:00,17.9,68,11.9,0.00,991.9,6.7,0.0
2025-11-01T03:00,17.5,69,11.7,0.00,991.7,7.2,0.0
2025-11-01T04:00,17.0,71,11.8,0.00,991.0,7.4,0.0
2025-11-01T05:00,16.8,72,11.6,0.00,990.6,8.5,0.0
2025-11-01T06:00,16.6,74,12.1,0.00,990.3,8.5,0.0
2025-11-01T07:00,16.4,78,12.6,0.00,990.4,7.6,0.0
2025-11-01T08:00,16.7,79,13.1,0.00,990.8,10.1,0.0
2025-11-01T09:00,17.6,77,13.6,0.00,991.1,12.9,0.0
2025-11-01T10:00,18.3,78,14.4,0.00,991.7,13.1,8.0
2025-11-01T11:00,19.6,80,16.0,0.00,992.8,10.6,17.0
2025-11-01T12:00,21.9,75,17.2,0.00,993.3,15.4,203.0
2025-11-01T13:00,23.0,72,17.5,0.00,993.0,16.7,279.0
2025-11-01T14:00,23.0,78,19.0,0.60,992.7,15.6,362.0
2025-11-01T15:00,23.9,75,19.3,0.00,992.7,13.7,216.0
2025-11-01T16:00,23.9,75,19.1,0.10,992.5,16.3,147.0
2025-11-01T17:00,23.5,81,20.0,0.50,991.5,13.9,25.0
2025-11-01T18:00,21.3,96,20.6,0.70,991.1,10.6,6.0
2025-11-01T19:00,21.4,97,20.8,11.60,990.4,11.7,0.0
2025-11-01T20:00,21.2,98,20.9,3.40,989.4,13.1,8.0
2025-11-01T21:00,21.1,95,20.4,1.60,989.6,16.1,2.0
2025-11-01T22:00,20.8,97,20.3,1.60,989.9,12.6,0.0
2025-11-01T23:00,20.6,97,20.2,3.00,991.3,12.8,0.0
2025-11-02T00:00,19.6,97,19.1,3.00,991.4,14.6,0.0
2025-11-02T01:00,19.5,98,19.1,1.10,991.9,14.4,0.0
2025-11-02T02:00,19.3,98,19.0,1.50,992.4,11.1,0.0
2025-11-02T03:00,19.0,98,18.6,2.70,993.5,6.5,0.0
2025-11-02T04:00,18.9,94,17.9,0.60,992.5,16.8,0.0
2025-11-02T05:00,18.5,93,17.4,0.50,991.8,17.5,0.0
2025-11-02T06:00,18.0,93,16.9,0.00,990.5,15.9,0.0
2025-11-02T07:00,18.2,93,17.0,0.00,990.5,7.4,0.0
2025-11-02T08:00,18.1,94,17.1,0.00,990.9,7.7,0.0
2025-11-02T09:00,17.5,96,16.9,0.00,991.0,6.1,0.0
2025-11-02T10:00,18.0,95,17.3,0.00,991.6,10.9,40.0
2025-11-02T11:00,19.9,89,18.0,0.00,991.9,12.5,197.0
2025-11-02T12:00,21.6,82,18.3,0.00,992.4,18.0,403.0
2025-11-02T13:00,23.4,72,18.1,0.00,992.7,20.6,537.0
2025-11-02T14:00,23.8,70,18.0,0.00,992.8,18.6,214.0
2025-11-02T15:00,24.8,65,17.8,0.00,992.4,18.3,227.0
2025-11-02T16:00,25.3,64,18.0,0.00,991.8,16.9,247.0
2025-11-02T17:00,26.2,59,17.6,0.00,990.8,16.1,517.0
2025-11-02T18:00,26.0,58,17.1,0.00,990.3,15.2,437.0
2025-11-02T19:00,26.0,58,17.1,0.00,989.5,13.7,223.0
2025-11-02T20:00,25.7,60,17.4,0.00,989.1,12.2,198.0
2025-11-02T21:00,24.9,64,17.6,0.00,989.3,13.2,137.0
2025-11-02T22:00,23.0,71,17.4,0.00,990.2,19.8,8.0
2025-11-02T23:00,21.6,79,17.9,0.00,990.8,19.5,0.0
2025-11-03T00:00,20.6,86,18.2,0.00,990.7,13.7,0.0
2025-11-03T01:00,20.1,87,18.0,0.00,991.4,11.1,0.0
2025-11-03T02:00,19.5,91,18.0,0.00,991.0,10.4,0.0
2025-11-03T03:00,19.5,93,18.2,0.00,990.6,11.5,0.0
2025-11-03T04:00,19.2,93,18.1,0.00,990.4,11.7,0.0
2025-11-03T05:00,18.7,95,18.0,0.00,990.2,11.4,0.0
2025-11-03T06:00,18.6,96,18.0,0.00,989.9,10.4,0.0
2025-11-03T07:00,18.2,97,17.7,0.00,990.2,10.1,0.0
2025-11-03T08:00,18.0,98,17.6,0.00,990.3,11.8,0.0
2025-11-03T09:00,17.9,98,17.5,0.00,990.7,12.6,0.0
2025-11-03T10:00,18.8,97,18.2,0.00,991.8,13.9,42.0
2025-11-03T11:00,20.6,91,19.2,0.00,992.5,13.0,202.0
2025-11-03T12:00,22.1,87,20.0,0.00,992.5,9.6,403.0
2025-11-03T13:00,23.9,80,20.1,0.00,992.9,8.9,557.0
2025-11-03T14:00,25.5,70,19.5,0.00,992.9,9.5,685.0
2025-11-03T15:00,26.5,63,18.9,0.00,992.6,7.1,679.0
2025-11-03T16:00,26.7,62,18.7,0.00,992.2,5.2,273.0
2025-11-03T17:00,27.2,60,18.8,0.10,991.4,4.4,327.0
2025-11-03T18:00,27.4,60,18.9,0.10,990.7,6.0,618.0
2025-11-03T19:00,27.5,58,18.6,0.00,989.9,4.2,510.0
2025-11-03T20:00,27.4,58,18.5,0.00,989.2,3.6,305.0
2025-11-03T21:00,26.7,67,20.0,0.00,989.0,3.9,173.0
2025-11-03T22:00,24.1,77,20.0,0.00,989.1,6.1,45.0
2025-11-03T23:00,23.0,78,18.9,0.00,989.6,8.3,0.0
2025-11-04T00:00,22.8,77,18.5,0.00,989.7,7.4,0.0
2025-11-04T01:00,22.2,79,18.4,0.00,990.2,7.7,0.0
2025-11-04T02:00,21.7,80,18.0,0.00,989.8,7.9,0.0
2025-11-04T03:00,21.0,81,17.6,0.00,989.5,7.3,0.0
2025-11-04T04:00,20.5,83,17.5,0.00,989.0,6.9,0.0
2025-11-04T05:00,20.1,85,17.5,0.00,988.8,6.8,0.0
2025-11-04T06:00,19.7,87,17.5,0.00,988.6,5.9,0.0
2025-11-04T07:00,19.2,90,17.5,0.00,989.0,4.7,0.0
2025-11-04T08:00,18.8,93,17.5,0.00,989.0,4.4,0.0
2025-11-04T09:00,18.3,94,17.4,0.00,989.7,3.1,0.0
2025-11-04T10:00,20.1,91,18.6,0.00,990.4,7.4,45.0
2025-11-04T11:00,22.9,85,20.2,0.00,990.5,7.3,213.0
2025-11-04T12:00,25.4,77,21.1,0.00,991.1,7.4,427.0
2025-11-04T13:00,27.4,67,20.8,0.00,991.1,10.7,627.0
2025-11-04T14:00,28.6,59,19.8,0.00,991.1,12.1,783.0
2025-11-04T15:00,29.5,55,19.5,0.00,990.7,12.9,884.0
2025-11-04T16:00,30.2,51,19.0,0.00,990.0,12.4,921.0
2025-11-04T17:00,30.5,51,19.2,0.00,989.1,13.1,895.0
2025-11-04T18:00,31.0,50,19.5,0.00,988.8,11.5,795.0
2025-11-04T19:00,30.8,52,19.7,0.00,988.3,8.9,636.0
2025-11-04T20:00,30.6,53,20.0,0.00,988.2,3.6,438.0
2025-11-04T21:00,29.4,69,23.1,0.00,988.2,2.2,223.0
2025-11-04T22:00,26.4,82,23.0,0.00,988.7,0.6,48.0
2025-11-04T23:00,24.8,85,22.0,0.00,989.5,2.8,0.0
2025-11-05T00:00,24.9,74,19.8,0.00,990.4,6.9,0.0
2025-11-05T01:00,24.8,74,19.7,0.00,990.5,7.8,0.0
2025-11-05T02:00,24.2,73,19.1,0.00,990.9,13.3,0.0
2025-11-05T03:00,23.5,76,19.0,0.00,991.2,11.6,0.0
2025-11-05T04:00,22.9,79,19.0,0.00,991.0,13.4,0.0
2025-11-05T05:00,22.1,84,19.2,0.00,991.5,11.6,0.0
2025-11-05T06:00,21.9,90,20.2,0.00,991.0,13.4,0.0
2025-11-05T07:00,21.4,90,19.6,0.00,991.5,18.8,0.0
2025-11-05T08:00,21.0,89,19.1,0.00,991.8,22.8,0.0
2025-11-05T09:00,20.4,89,18.5,0.00,992.9,20.1,0.0
2025-11-05T10:00,20.5,85,18.0,0.00,994.3,19.6,37.0
2025-11-05T11:00,21.6,81,18.1,0.00,995.4,17.6,186.0
2025-11-05T12:00,21.6,80,18.1,0.00,996.0,14.3,296.0
2025-11-05T13:00,21.5,82,18.3,0.00,996.8,11.8,0.0
2025-11-05T14:00,22.6,79,18.8,0.00,997.2,8.2,40.0
2025-11-05T15:00,24.2,73,19.1,0.00,997.2,13.0,199.0
2025-11-05T16:00,25.5,68,19.1,0.00,997.4,15.9,667.0
2025-11-05T17:00,23.9,73,18.8,0.00,997.2,14.8,20.0
2025-11-05T18:00,26.0,67,19.5,0.00,996.4,14.7,48.0
2025-11-05T19:00,25.8,64,18.5,0.00,996.1,15.9,337.0
2025-11-05T20:00,25.5,64,18.1,0.00,995.5,16.6,295.0
2025-11-05T21:00,24.5,68,18.3,0.00,995.5,15.8,205.0
2025-11-05T22:00,22.8,72,17.5,0.00,995.6,14.4,51.0
2025-11-05T23:00,21.7,73,16.8,0.00,996.1,15.6,0.0
2025-11-06T00:00,21.5,69,15.5,0.00,996.0,15.8,0.0
2025-11-06T01:00,21.1,72,15.8,0.00,996.7,17.3,0.0
2025-11-06T02:00,20.6,70,14.9,0.00,997.2,18.3,0.0
2025-11-06T03:00,19.8,69,13.9,0.00,997.3,17.2,0.0
2025-11-06T04:00,19.1,70,13.6,0.00,996.9,17.3,0.0
2025-11-06T05:00,18.5,73,13.6,0.00,996.2,17.3,0.0
2025-11-06T06:00,18.0,76,13.8,0.00,995.8,17.7,0.0
2025-11-06T07:00,17.4,80,13.8,0.00,995.4,16.9,0.0
2025-11-06T08:00,16.9,82,13.8,0.00,995.6,15.6,0.0
2025-11-06T09:00,16.4,84,13.7,0.00,995.7,15.0,0.0
2025-11-06T10:00,17.2,84,14.4,0.00,996.3,16.2,50.0
2025-11-06T11:00,18.7,79,14.9,0.00,996.7,18.3,223.0
2025-11-06T12:00,20.5,74,15.7,0.00,996.3,20.6,438.0
2025-11-06T13:00,22.2,70,16.6,0.00,996.2,17.8,637.0
2025-11-06T14:00,24.0,64,16.9,0.00,995.9,15.7,794.0
2025-11-06T15:00,25.5,58,16.8,0.00,995.1,14.3,896.0
2025-11-06T16:00,26.6,54,16.6,0.00,993.9,12.3,930.0
2025-11-06T17:00,27.4,51,16.4,0.00,992.7,12.1,895.0
2025-11-06T18:00,27.8,48,15.9,0.00,991.5,12.5,798.0
2025-11-06T19:00,27.7,48,15.7,0.00,990.1,12.4,621.0
2025-11-06T20:00,27.1,51,16.2,0.00,988.9,13.2,438.0
2025-11-06T21:00,25.8,59,17.1,0.00,988.4,12.7,224.0
2025-11-06T22:00,23.4,67,16.9,0.00,987.9,14.8,53.0
2025-11-06T23:00,22.5,64,15.2,0.00,987.6,15.4,0.0
2025-11-07T00:00,22.8,61,14.9,0.00,987.5,17.1,0.0
2025-11-07T01:00,22.0,63,14.8,0.00,987.6,14.8,0.0
2025-11-07T02:00,21.3,65,14.4,0.00,987.7,14.2,0.0
2025-11-07T03:00,20.9,63,13.6,0.00,987.1,15.7,0.0
2025-11-07T04:00,20.8,62,13.3,0.00,986.2,15.5,0.0
2025-11-07T05:00,20.4,64,13.2,0.00,985.3,14.8,0.0
2025-11-07T06:00,20.2,66,13.6,0.00,985.2,12.1,0.0
2025-11-07T07:00,19.4,82,16.2,1.50,984.6,12.7,0.0
2025-11-07T08:00,19.5,80,16.0,0.00,983.4,17.7,0.0
2025-11-07T09:00,20.0,81,16.6,0.10,981.9,19.7,0.0
2025-11-07T10:00,20.9,85,18.2,0.00,982.2,23.0,14.0
2025-11-07T11:00,23.4,83,20.4,0.30,982.5,22.5,13.0
2025-11-07T12:00,27.2,75,22.5,1.40,981.5,23.9,71.0
2025-11-07T13:00,27.4,74,22.3,2.20,981.6,28.8,223.0
2025-11-07T14:00,25.5,89,23.5,19.40,981.7,16.9,255.0
2025-11-07T15:00,26.9,83,23.8,7.00,980.7,22.4,0.0
2025-11-07T16:00,23.8,95,23.0,14.70,982.0,24.4,3.0
2025-11-07T17:00,23.4,90,21.7,3.70,982.0,15.9,251.0
2025-11-07T18:00,23.0,83,20.0,1.50,981.9,16.2,228.0
2025-11-07T19:00,21.6,86,19.1,0.90,981.9,21.0,60.0
2025-11-07T20:00,20.7,80,17.1,0.00,982.9,24.7,32.0
2025-11-07T21:00,19.8,78,15.9,0.00,983.7,24.8,1.0
2025-11-07T22:00,19.1,75,14.6,0.00,985.4,22.7,4.0
2025-11-07T23:00,18.4,76,14.1,0.00,987.2,23.5,0.0
2025-11-08T00:00,17.4,82,14.3,0.00,987.6,26.1,0.0
2025-11-08T01:00,17.0,79,13.4,0.00,989.1,23.2,0.0
2025-11-08T02:00,16.3,80,12.8,0.00,990.0,21.4,0.0
2025-11-08T03:00,15.4,82,12.2,0.00,991.5,19.8,0.0
2025-11-08T04:00,15.1,84,12.5,0.00,991.6,14.4,0.0
2025-11-08T05:00,15.1,88,13.1,0.00,991.2,12.8,0.0
2025-11-08T06:00,14.7,92,13.4,0.00,991.6,15.6,0.0
2025-11-08T07:00,14.8,89,12.9,0.00,992.0,17.8,0.0
2025-11-08T08:00,14.5,85,12.1,0.00,992.1,20.6,0.0
2025-11-08T09:00,14.5,84,11.8,0.10,992.5,23.3,0.0
2025-11-08T10:00,14.4,87,12.4,0.10,993.3,22.0,0.0
2025-11-08T11:00,14.9,86,12.6,0.00,994.1,22.5,2.0
2025-11-08T12:00,15.4,84,12.7,0.10,994.0,24.7,137.0
2025-11-08T13:00,16.6,78,12.7,0.00,994.9,21.7,10.0
2025-11-08T14:00,17.9,74,13.2,0.10,995.3,19.1,68.0
2025-11-08T15:00,19.0,71,13.6,0.20,995.7,16.6,110.0
2025-11-08T16:00,19.8,68,13.8,0.10,995.7,17.1,198.0
2025-11-08T17:00,20.3,65,13.6,0.10,995.3,17.5,348.0
2025-11-08T18:00,20.0,66,13.4,0.10,995.0,17.9,225.0
2025-11-08T19:00,20.0,68,13.9,0.00,995.0,17.2,94.0
2025-11-08T20:00,19.6,69,13.8,0.00,994.6,16.9,108.0
2025-11-08T21:00,19.5,70,13.8,0.00,994.7,15.8,83.0
2025-11-08T22:00,18.6,74,13.9,0.00,995.0,10.9,30.0
2025-11-08T23:00,17.7,78,13.8,0.00,995.1,10.6,0.0
2025-11-09T00:00,16.7,84,14.1,0.00,995.7,10.2,0.0
2025-11-09T01:00,16.4,85,13.8,0.00,996.4,10.8,0.0
2025-11-09T02:00,16.0,87,13.8,0.00,996.9,10.8,0.0
2025-11-09T03:00,15.8,88,13.9,0.00,997.0,10.4,0.0
2025-11-09T04:00,15.4,90,13.9,0.00,997.1,10.7,0.0
2025-11-09T05:00,15.2,91,13.8,0.00,996.7,12.6,0.0
2025-11-09T06:00,15.0,90,13.4,0.00,996.5,12.9,0.0
2025-11-09T07:00,14.6,91,13.2,0.00,996.7,12.2,0.0
2025-11-09T08:00,14.4,92,13.1,0.00,997.0,12.1,0.0
2025-11-09T09:00,14.1,93,13.1,0.00,997.1,12.5,0.0
2025-11-09T10:00,15.4,91,13.9,0.00,997.8,13.8,52.0
2025-11-09T11:00,17.2,83,14.4,0.00,998.3,15.3,230.0
2025-11-09T12:00,19.1,78,15.2,0.00,998.8,14.9,447.0
2025-11-09T13:00,20.8,73,15.8,0.00,999.1,13.9,647.0
2025-11-09T14:00,22.3,67,15.9,0.00,999.2,12.8,802.0
2025-11-09T15:00,23.5,62,15.9,0.00,999.1,11.8,907.0
2025-11-09T16:00,24.4,59,15.8,0.00,998.7,11.0,942.0
2025-11-09T17:00,25.0,56,15.6,0.00,998.1,11.3,907.0
2025-11-09T18:00,25.3,55,15.5,0.00,997.7,13.3,746.0
2025-11-09T19:00,25.1,53,14.8,0.00,996.9,13.9,540.0
2025-11-09T20:00,24.5,55,14.9,0.00,996.6,14.0,383.0
2025-11-09T21:00,23.5,61,15.5,0.00,996.6,12.0,143.0
2025-11-09T22:00,21.6,64,14.6,0.00,996.5,10.8,58.0
2025-11-09T23:00,20.6,66,14.0,0.00,996.7,11.0,0.0
2025-11-10T00:00,20.2,68,14.2,0.00,997.5,14.6,0.0
2025-11-10T01:00,20.3,64,13.1,0.00,997.9,16.7,0.0
2025-11-10T02:00,19.6,65,12.9,0.00,997.8,15.8,0.0
2025-11-10T03:00,19.0,70,13.3,0.00,997.9,15.7,0.0
2025-11-10T04:00,18.4,70,12.9,0.00,997.7,15.8,0.0
2025-11-10T05:00,17.7,73,12.9,0.00,997.8,15.5,0.0
2025-11-10T06:00,17.2,78,13.3,0.00,998.0,15.6,0.0
2025-11-10T07:00,16.6,79,13.0,0.00,998.2,16.0,0.0
2025-11-10T08:00,16.2,79,12.6,0.00,998.3,15.5,0.0
2025-11-10T09:00,15.9,79,12.2,0.00,998.7,15.3,0.0
2025-11-10T10:00,16.9,78,12.9,0.00,999.3,16.5,54.0
2025-11-10T11:00,18.8,74,13.9,0.00,999.6,14.6,233.0
2025-11-10T12:00,21.0,67,14.8,0.00,999.8,15.6,448.0
2025-11-10T13:00,22.7,65,15.9,0.00,999.7,14.4,632.0
2025-11-10T14:00,24.5,62,16.7,0.00,999.4,12.7,773.0
2025-11-10T15:00,26.0,57,16.8,0.00,999.1,11.8,838.0
2025-11-10T16:00,26.9,52,16.1,0.00,998.5,11.6,917.0
2025-11-10T17:00,27.5,50,16.1,0.00,997.5,10.5,836.0
2025-11-10T18:00,28.1,47,15.9,0.00,996.7,9.7,702.0
2025-11-10T19:00,28.1,48,16.1,0.00,995.9,9.3,462.0
2025-11-10T20:00,27.8,51,16.6,0.00,995.3,8.8,361.0
2025-11-10T21:00,26.7,62,18.9,0.00,995.0,7.0,220.0
2025-11-10T22:00,24.0,68,17.8,0.00,994.8,12.0,55.0
2025-11-10T23:00,22.8,63,15.5,0.00,994.7,12.0,0.0
2025-11-11T00:00,22.6,63,15.3,0.00,994.6,13.5,0.0
2025-11-11T01:00,22.2,67,15.8,0.00,994.6,12.6,0.0
2025-11-11T02:00,21.6,71,16.1,0.00,994.6,11.2,0.0
2025-11-11T03:00,21.0,72,15.9,0.00,994.5,12.4,0.0
2025-11-11T04:00,21.1,69,15.4,0.00,994.2,13.2,0.0
2025-11-11T05:00,20.7,69,14.9,0.00,993.5,11.6,0.0
2025-11-11T06:00,19.9,74,15.1,0.00,993.5,9.5,0.0
2025-11-11T07:00,19.4,77,15.2,0.00,993.8,8.3,0.0
2025-11-11T08:00,19.1,78,15.2,0.00,994.0,8.5,0.0
2025-11-11T09:00,19.0,80,15.4,0.00,994.1,10.8,0.0
2025-11-11T10:00,20.0,81,16.5,0.00,994.6,13.5,24.0
2025-11-11T11:00,22.0,80,18.3,0.00,994.9,13.8,218.0
2025-11-11T12:00,24.5,74,19.5,0.00,995.2,13.4,353.0
2025-11-11T13:00,26.3,68,20.0,0.00,995.2,18.6,481.0
2025-11-11T14:00,27.4,61,19.1,0.00,994.8,21.1,689.0
2025-11-11T15:00,28.2,57,18.9,0.00,993.7,22.6,740.0
2025-11-11T16:00,29.1,54,18.9,0.00,992.8,21.6,885.0
2025-11-11T17:00,29.6,52,18.7,0.00,992.0,18.9,874.0
2025-11-11T18:00,30.1,49,18.4,0.00,991.1,15.7,765.0
2025-11-11T19:00,30.4,50,18.8,0.00,990.3,14.7,620.0
2025-11-11T20:00,29.9,55,20.0,0.00,989.9,13.0,437.0
2025-11-11T21:00,28.7,63,21.0,0.00,989.7,8.9,233.0
2025-11-11T22:00,26.5,70,20.6,0.00,989.9,6.8,51.0
2025-11-11T23:00,25.2,73,20.1,0.00,990.4,6.4,0.0
2025-11-12T00:00,25.5,69,19.5,0.00,990.8,9.0,0.0
2025-11-12T01:00,25.2,69,19.1,0.00,991.4,12.6,0.0
2025-11-12T02:00,24.6,69,18.5,0.00,991.5,13.9,0.0
2025-11-12T03:00,24.4,69,18.2,0.00,991.4,13.1,0.0
2025-11-12T04:00,23.9,70,18.1,0.00,991.1,10.6,0.0
2025-11-12T05:00,21.3,90,19.6,1.30,991.4,20.9,0.0
2025-11-12T06:00,21.9,85,19.2,0.30,990.6,18.0,0.0
2025-11-12T07:00,21.0,94,20.0,14.00,992.2,12.8,0.0
2025-11-12T08:00,21.0,95,20.1,0.30,991.7,10.9,0.0
2025-11-12T09:00,20.7,96,20.0,0.20,991.6,9.0,0.0
2025-11-12T10:00,21.8,92,20.5,1.00,992.5,11.0,15.0
2025-11-12T11:00,22.5,94,21.4,6.00,993.5,7.8,68.0
2025-11-12T12:00,21.4,95,20.5,5.40,994.3,16.7,61.0
2025-11-12T13:00,21.0,96,20.3,5.40,994.6,11.3,0.0
2025-11-12T14:00,21.5,98,21.1,6.10,994.8,12.2,13.0
2025-11-12T15:00,21.7,96,21.0,6.60,993.9,15.4,5.0
2025-11-12T16:00,23.0,90,21.3,1.90,994.1,14.3,96.0
2025-11-12T17:00,22.9,91,21.4,0.50,992.7,11.0,46.0
2025-11-12T18:00,21.9,91,20.3,0.10,993.5,15.5,330.0
2025-11-12T19:00,22.4,85,19.8,0.00,993.0,15.3,126.0
2025-11-12T20:00,22.3,84,19.5,0.10,993.4,13.7,41.0
2025-11-12T21:00,21.7,87,19.5,0.10,993.7,12.4,2.0
2025-11-12T22:00,21.0,90,19.3,0.30,993.5,12.7,3.0
2025-11-12T23:00,20.1,96,19.5,2.60,994.3,11.1,0.0
2025-11-13T00:00,20.1,98,19.8,0.50,994.1,14.6,0.0
2025-11-13T01:00,20.0,97,19.6,0.80,995.0,15.7,0.0
2025-11-13T02:00,19.9,98,19.5,0.40,995.4,17.8,0.0
2025-11-13T03:00,19.5,98,19.2,0.10,994.7,18.1,0.0
2025-11-13T04:00,19.4,98,19.0,0.00,993.8,15.5,0.0
2025-11-13T05:00,19.0,98,18.5,0.00,993.5,10.6,0.0
2025-11-13T06:00,19.2,98,18.9,0.00,992.8,9.7,0.0
2025-11-13T07:00,19.0,98,18.6,0.00,992.8,8.3,0.0
2025-11-13T08:00,18.8,98,18.5,0.00,993.6,10.6,0.0
2025-11-13T09:00,18.8,98,18.4,0.00,994.6,10.9,0.0
2025-11-13T10:00,19.6,97,19.0,0.00,995.4,12.1,7.0
2025-11-13T11:00,21.1,90,19.5,0.00,995.9,16.4,24.0
2025-11-13T12:00,22.0,84,19.1,0.00,996.8,14.8,80.0
2025-11-13T13:00,22.9,79,19.1,0.00,997.3,13.0,14.0
2025-11-13T14:00,24.1,75,19.4,0.10,997.3,11.9,107.0
2025-11-13T15:00,25.0,70,19.2,0.00,997.1,13.3,108.0
2025-11-13T16:00,25.7,67,19.1,0.00,996.7,11.6,130.0
2025-11-13T17:00,25.6,67,19.0,0.00,996.3,9.9,33.0
2025-11-13T18:00,26.6,64,19.2,0.00,995.8,12.4,153.0
