latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
-26.88928,-56.873596,167.0,0,GMT,GMT

time,temperature_2m (°C),relative_humidity_2m (%),dew_point_2m (°C),rain (mm),surface_pressure (hPa),wind_speed_10m (km/h),direct_radiation (W/m²)
2026-02-27T23:00,25.5,49,13.9,0.00,989.3,9.7,1.0
2026-02-28T00:00,25.1,52,14.6,0.00,990.0,13.1,0.0
2026-02-28T01:00,24.1,58,15.2,0.00,990.5,13.4,0.0
2026-02-28T02:00,23.6,61,15.6,0.00,991.0,13.5,0.0
2026-02-28T03:00,23.0,64,15.9,0.00,991.0,13.1,0.0
2026-02-28T04:00,22.1,68,16.0,0.00,990.4,12.6,0.0
2026-02-28T05:00,21.8,70,16.1,0.00,990.0,12.5,0.0
2026-02-28T06:00,22.4,69,16.4,0.00,989.8,11.2,0.0
2026-02-28T07:00,21.9,71,16.4,0.00,989.7,11.2,0.0
2026-02-28T08:00,21.6,71,16.1,0.00,989.7,9.6,0.0
2026-02-28T09:00,21.0,74,16.0,0.00,990.1,8.3,0.0
2026-02-28T10:00,20.1,78,16.0,0.00,990.3,7.5,1.0
2026-02-28T11:00,21.8,73,16.8,0.00,991.0,8.2,19.0
2026-02-28T12:00,24.6,61,16.5,0.00,991.6,9.6,26.0
2026-02-28T13:00,27.2,54,17.1,0.00,992.0,8.7,522.0
2026-02-28T14:00,29.3,49,17.5,0.00,992.1,6.5,697.0
2026-02-28T15:00,31.2,41,16.5,0.00,992.0,4.1,830.0
2026-02-28T16:00,32.7,34,14.8,0.00,991.6,3.0,899.0
2026-02-28T17:00,33.6,29,13.2,0.00,991.1,4.4,898.0
2026-02-28T18:00,34.3,25,11.7,0.00,990.2,7.9,813.0
2026-02-28T19:00,34.2,26,12.0,0.00,990.0,10.1,627.0
2026-02-28T20:00,33.7,27,12.3,0.00,989.5,11.3,457.0
2026-02-28T21:00,32.4,32,13.5,0.00,989.4,12.6,254.0
2026-02-28T22:00,29.9,33,12.1,0.00,989.5,14.3,78.0
2026-02-28T23:00,28.2,36,11.9,0.00,990.0,14.9,1.0
2026-03-01T00:00,27.6,38,12.2,0.00,990.3,13.5,0.0
2026-03-01T01:00,26.9,45,14.1,0.00,991.0,16.3,0.0
2026-03-01T02:00,25.9,56,16.5,0.00,991.5,14.0,0.0
2026-03-01T03:00,24.9,62,17.0,0.00,991.7,12.9,0.0
2026-03-01T04:00,24.1,65,17.2,0.00,991.5,12.9,0.0
2026-03-01T05:00,23.5,69,17.5,0.00,991.1,11.9,0.0
2026-03-01T06:00,22.6,73,17.5,0.00,991.1,9.8,0.0
2026-03-01T07:00,21.6,78,17.6,0.00,990.9,8.7,0.0
2026-03-01T08:00,21.1,80,17.6,0.00,990.9,8.2,0.0
2026-03-01T09:00,20.8,81,17.5,0.00,991.0,8.4,0.0
2026-03-01T10:00,20.5,83,17.4,0.00,991.6,7.0,1.0
2026-03-01T11:00,22.7,76,18.2,0.00,992.4,8.7,90.0
2026-03-01T12:00,26.0,62,18.2,0.00,992.4,6.5,292.0
2026-03-01T13:00,28.7,54,18.5,0.00,992.8,6.5,506.0
2026-03-01T14:00,31.0,44,17.2,0.00,992.6,4.8,689.0
2026-03-01T15:00,32.5,35,14.9,0.00,992.0,2.4,821.0
2026-03-01T16:00,33.5,32,14.6,0.00,991.3,3.1,889.0
2026-03-01T17:00,34.0,31,14.6,0.00,990.8,6.6,800.0
2026-03-01T18:00,33.4,32,14.4,0.00,989.7,9.7,568.0
2026-03-01T19:00,33.2,32,14.3,0.00,988.8,9.0,534.0
2026-03-01T20:00,33.0,33,14.4,0.00,988.2,8.8,461.0
2026-03-01T21:00,32.0,36,15.1,0.00,987.9,9.9,255.0
2026-03-01T22:00,29.9,43,16.1,0.00,988.0,9.7,75.0
2026-03-01T23:00,28.4,42,14.2,0.00,988.3,14.2,1.0
2026-03-02T00:00,27.9,44,14.6,0.00,987.9,12.7,0.0
2026-03-02T01:00,27.0,48,15.2,0.00,988.6,9.8,0.0
2026-03-02T02:00,25.9,55,16.0,0.00,988.9,11.9,0.0
2026-03-02T03:00,25.2,60,17.0,0.00,989.0,11.1,0.0
2026-03-02T04:00,24.2,64,17.1,0.00,988.9,8.2,0.0
2026-03-02T05:00,23.5,68,17.1,0.00,988.6,7.8,0.0
2026-03-02T06:00,23.0,68,16.8,0.00,987.9,9.3,0.0
2026-03-02T07:00,22.5,68,16.5,0.00,987.9,11.1,0.0
2026-03-02T08:00,22.2,70,16.4,0.00,988.0,10.7,0.0
2026-03-02T09:00,21.8,72,16.5,0.00,988.0,9.7,0.0
2026-03-02T10:00,21.8,73,16.6,0.00,988.4,10.4,1.0
2026-03-02T11:00,23.6,70,17.8,0.00,989.1,12.7,86.0
2026-03-02T12:00,26.5,60,18.1,0.00,989.1,10.1,275.0
2026-03-02T13:00,29.0,52,18.3,0.00,989.2,11.2,300.0
2026-03-02T14:00,31.4,48,19.0,0.00,989.2,7.5,575.0
2026-03-02T15:00,33.2,44,19.2,0.00,988.8,7.3,675.0
2026-03-02T16:00,34.4,40,18.8,0.00,988.1,14.4,771.0
2026-03-02T17:00,35.1,39,19.0,0.00,987.5,13.2,813.0
2026-03-02T18:00,34.0,36,17.0,0.00,986.5,13.0,680.0
2026-03-02T19:00,34.3,35,16.9,0.00,985.8,9.4,433.0
2026-03-02T20:00,34.6,34,16.3,0.00,985.4,8.8,395.0
2026-03-02T21:00,33.8,35,16.3,0.00,985.4,10.2,231.0
2026-03-02T22:00,32.0,41,17.0,0.00,985.6,9.9,73.0
2026-03-02T23:00,30.4,44,16.9,0.00,985.9,11.0,1.0
2026-03-03T00:00,30.4,46,17.5,0.00,986.1,11.1,0.0
2026-03-03T01:00,29.4,52,18.5,0.00,987.0,15.6,0.0
2026-03-03T02:00,28.7,55,18.8,0.00,987.5,16.6,0.0
2026-03-03T03:00,27.8,60,19.4,0.00,987.5,16.3,0.0
2026-03-03T04:00,27.5,61,19.2,0.00,987.4,14.9,0.0
2026-03-03T05:00,27.0,62,19.1,0.00,987.2,14.4,0.0
2026-03-03T06:00,26.9,64,19.4,0.00,987.1,14.6,0.0
2026-03-03T07:00,26.1,66,19.3,0.00,987.5,14.3,0.0
2026-03-03T08:00,25.5,69,19.4,0.00,987.9,13.3,0.0
2026-03-03T09:00,25.2,70,19.4,0.00,987.9,16.0,0.0
2026-03-03T10:00,25.0,70,19.2,0.00,988.4,14.5,1.0
2026-03-03T11:00,26.1,67,19.6,0.00,989.6,13.3,79.0
2026-03-03T12:00,29.1,56,19.4,0.00,990.1,19.2,223.0
2026-03-03T13:00,29.5,57,20.1,0.60,990.8,5.6,345.0
2026-03-03T14:00,27.1,76,22.5,3.10,991.3,15.2,265.0
2026-03-03T15:00,31.1,57,21.5,0.00,990.9,13.0,436.0
2026-03-03T16:00,34.8,42,20.0,0.00,989.7,18.4,629.0
2026-03-03T17:00,35.2,39,19.1,0.00,989.8,18.1,756.0
2026-03-03T18:00,35.2,34,17.2,0.00,989.3,12.7,612.0
2026-03-03T19:00,33.2,40,17.9,0.10,989.0,14.2,88.0
2026-03-03T20:00,28.0,64,20.5,0.10,989.1,19.9,129.0
2026-03-03T21:00,28.3,64,21.0,0.00,989.1,18.1,52.0
2026-03-03T22:00,28.0,68,21.6,0.00,989.6,15.2,55.0
2026-03-03T23:00,26.5,74,21.5,0.00,990.0,12.7,0.0
2026-03-04T00:00,26.6,75,21.9,0.00,990.4,6.2,0.0
2026-03-04T01:00,26.0,80,22.3,0.00,990.7,10.8,0.0
2026-03-04T02:00,25.6,82,22.2,0.00,990.7,10.2,0.0
2026-03-04T03:00,25.4,82,22.1,0.00,990.6,7.8,0.0
2026-03-04T04:00,24.8,84,22.0,0.00,990.8,5.5,0.0
2026-03-04T05:00,25.0,81,21.6,0.00,990.4,7.8,0.0
2026-03-04T06:00,24.6,78,20.5,0.00,990.3,7.6,0.0
2026-03-04T07:00,24.0,81,20.5,0.00,990.6,5.1,0.0
2026-03-04T08:00,23.1,86,20.6,0.00,991.1,3.1,0.0
2026-03-04T09:00,23.0,87,20.6,0.00,991.0,3.2,0.0
2026-03-04T10:00,23.1,85,20.5,0.00,991.4,4.4,0.0
2026-03-04T11:00,25.4,76,20.9,0.00,991.8,8.2,63.0
2026-03-04T12:00,26.2,76,21.8,0.00,992.0,10.9,270.0
2026-03-04T13:00,28.8,66,21.9,0.00,993.0,6.6,215.0
2026-03-04T14:00,30.2,62,22.2,0.00,993.3,5.4,535.0
2026-03-04T15:00,31.0,59,22.0,0.00,993.0,9.0,432.0
2026-03-04T16:00,32.2,53,21.5,0.00,992.0,9.9,312.0
2026-03-04T17:00,33.7,50,21.7,0.00,991.6,8.1,768.0
2026-03-04T18:00,27.5,71,21.9,6.20,991.6,3.8,636.0
2026-03-04T19:00,29.0,69,22.6,0.00,992.2,4.7,114.0
2026-03-04T20:00,28.6,68,22.2,0.50,992.1,12.9,7.0
2026-03-04T21:00,27.0,78,22.8,0.20,991.2,13.6,6.0
2026-03-04T22:00,26.0,79,22.0,0.00,991.0,11.4,24.0
2026-03-04T23:00,25.0,81,21.5,0.00,990.8,8.2,0.0
2026-03-05T00:00,24.6,88,22.5,0.00,992.4,4.5,0.0
2026-03-05T01:00,24.2,91,22.7,0.00,992.8,4.5,0.0
2026-03-05T02:00,24.2,89,22.3,0.00,992.9,7.1,0.0
2026-03-05T03:00,23.9,89,21.9,0.00,993.2,9.0,0.0
2026-03-05T04:00,23.4,90,21.6,0.00,992.8,4.2,0.0
2026-03-05T05:00,23.1,90,21.5,0.00,992.4,5.2,0.0
2026-03-05T06:00,23.1,88,21.0,0.00,992.0,4.8,0.0
2026-03-05T07:00,22.4,91,20.8,0.00,992.0,5.5,0.0
2026-03-05T08:00,21.7,95,20.8,0.00,992.0,4.4,0.0
2026-03-05T09:00,21.4,96,20.6,0.00,992.0,2.2,0.0
2026-03-05T10:00,21.3,97,20.8,0.00,992.7,2.3,1.0
2026-03-05T11:00,24.0,87,21.7,0.00,993.6,4.6,78.0
2026-03-05T12:00,26.8,77,22.4,0.00,993.6,4.4,267.0
2026-03-05T13:00,28.5,72,23.0,0.00,993.9,6.1,468.0
2026-03-05T14:00,29.9,68,23.3,0.00,993.8,4.9,609.0
2026-03-05T15:00,31.1,61,22.7,0.00,993.5,1.0,788.0
2026-03-05T16:00,31.9,56,22.1,0.00,993.1,3.6,717.0
2026-03-05T17:00,32.5,55,22.2,0.00,992.6,6.2,711.0
2026-03-05T18:00,31.3,54,20.8,0.00,992.2,9.6,548.0
2026-03-05T19:00,29.5,64,21.9,0.40,991.6,8.9,56.0
2026-03-05T20:00,30.1,60,21.5,0.00,991.3,3.8,42.0
2026-03-05T21:00,30.2,60,21.5,0.00,990.8,2.1,73.0
2026-03-05T22:00,29.0,73,23.5,0.00,990.9,1.1,21.0
2026-03-05T23:00,27.4,76,22.6,0.00,991.4,2.2,0.0
2026-03-06T00:00,26.1,71,20.5,0.00,991.8,8.3,0.0
2026-03-06T01:00,26.0,72,20.7,0.00,992.1,4.3,0.0
2026-03-06T02:00,26.2,71,20.5,0.00,992.2,5.2,0.0
2026-03-06T03:00,26.6,68,20.3,0.00,992.2,6.2,0.0
2026-03-06T04:00,26.2,70,20.4,0.00,991.9,4.5,0.0
2026-03-06T05:00,26.2,68,19.9,0.00,991.3,5.6,0.0
2026-03-06T06:00,26.5,68,20.0,0.00,991.0,3.6,0.0
2026-03-06T07:00,25.1,75,20.3,0.00,990.7,4.0,0.0
2026-03-06T08:00,25.4,72,20.0,0.00,990.4,1.0,0.0
2026-03-06T09:00,24.9,74,19.8,0.00,990.5,3.5,0.0
2026-03-06T10:00,24.1,78,20.0,0.00,991.0,7.4,0.0
2026-03-06T11:00,26.0,74,21.0,0.00,991.8,7.5,64.0
2026-03-06T12:00,27.3,70,21.3,0.00,992.1,8.7,197.0
2026-03-06T13:00,29.6,60,21.0,0.00,991.6,9.1,487.0
2026-03-06T14:00,31.6,52,20.7,0.00,992.2,8.8,657.0
2026-03-06T15:00,32.9,46,19.7,0.00,991.9,8.7,692.0
2026-03-06T16:00,33.7,43,19.2,0.00,991.0,12.5,576.0
2026-03-06T17:00,34.0,41,18.9,0.00,990.4,12.7,648.0
2026-03-06T18:00,33.8,37,16.9,0.60,989.5,12.4,439.0
2026-03-06T19:00,32.8,40,17.5,0.00,989.0,14.0,162.0
2026-03-06T20:00,30.4,50,18.7,0.00,989.2,18.3,51.0
2026-03-06T21:00,27.8,65,20.5,0.00,989.1,12.3,40.0
2026-03-06T22:00,27.4,69,21.0,0.00,989.5,7.8,4.0
2026-03-06T23:00,26.7,72,21.3,0.00,990.1,8.4,0.0
2026-03-07T00:00,24.0,85,21.4,0.00,991.3,13.8,0.0
2026-03-07T01:00,23.5,88,21.5,0.00,991.2,12.4,0.0
2026-03-07T02:00,23.4,91,21.8,0.00,990.9,10.8,0.0
2026-03-07T03:00,23.3,91,21.8,0.00,990.7,8.3,0.0
2026-03-07T04:00,23.1,92,21.6,0.00,991.2,6.9,0.0
2026-03-07T05:00,23.0,91,21.4,0.00,990.6,6.7,0.0
2026-03-07T06:00,22.6,91,21.0,0.00,990.6,7.6,0.0
2026-03-07T07:00,22.4,92,21.0,0.00,990.4,6.2,0.0
2026-03-07T08:00,22.0,94,20.9,0.00,990.1,4.8,0.0
2026-03-07T09:00,22.0,93,20.9,0.00,990.2,6.2,0.0
2026-03-07T10:00,22.1,93,21.0,0.00,990.4,8.0,0.0
2026-03-07T11:00,23.9,86,21.4,0.00,990.3,7.5,74.0
2026-03-07T12:00,24.8,81,21.4,0.00,991.3,3.7,248.0
2026-03-07T13:00,26.8,74,21.7,0.00,991.5,3.1,293.0
2026-03-07T14:00,27.8,71,22.0,0.00,991.8,7.1,242.0
2026-03-07T15:00,28.4,68,21.8,0.00,991.7,9.3,119.0
2026-03-07T16:00,29.2,63,21.6,0.00,991.0,10.4,167.0
2026-03-07T17:00,29.5,61,21.3,0.00,990.4,12.7,220.0
2026-03-07T18:00,27.8,71,22.0,0.80,990.2,12.7,121.0
2026-03-07T19:00,26.0,82,22.8,2.70,989.9,14.4,18.0
2026-03-07T20:00,26.3,78,22.1,0.10,989.3,10.3,74.0
2026-03-07T21:00,27.1,74,22.1,0.00,989.5,9.3,191.0
2026-03-07T22:00,26.1,77,21.9,0.00,988.9,9.0,48.0
2026-03-07T23:00,25.0,82,21.8,0.00,989.1,5.9,0.0
2026-03-08T00:00,25.3,83,22.2,0.00,989.8,8.8,0.0
2026-03-08T01:00,24.5,85,21.8,0.00,990.1,8.6,0.0
2026-03-08T02:00,24.0,86,21.5,0.00,990.2,7.8,0.0
2026-03-08T03:00,23.6,88,21.6,0.00,990.5,6.0,0.0
2026-03-08T04:00,23.2,92,21.8,0.00,990.3,5.1,0.0
2026-03-08T05:00,23.0,93,21.8,0.00,989.9,5.3,0.0
2026-03-08T06:00,22.9,90,21.1,0.00,989.6,8.5,0.0
2026-03-08T07:00,22.3,92,20.9,0.00,989.4,6.6,0.0
2026-03-08T08:00,22.2,93,21.0,0.00,989.6,6.9,0.0
2026-03-08T09:00,22.1,93,21.0,0.00,990.0,7.6,0.0
2026-03-08T10:00,22.0,94,21.1,0.00,990.5,7.3,0.0
2026-03-08T11:00,23.6,90,22.0,0.00,991.0,8.2,72.0
2026-03-08T12:00,26.0,81,22.5,0.00,991.5,7.2,263.0
2026-03-08T13:00,27.6,74,22.7,0.00,991.6,7.3,449.0
2026-03-08T14:00,29.1,68,22.6,0.00,991.6,7.0,637.0
2026-03-08T15:00,30.1,64,22.7,0.10,991.4,4.5,766.0
2026-03-08T16:00,30.6,65,23.2,0.20,990.7,3.4,769.0
2026-03-08T17:00,30.8,65,23.3,0.10,990.3,4.0,689.0
2026-03-08T18:00,31.8,58,22.4,0.30,989.2,6.0,546.0
2026-03-08T19:00,30.3,64,22.8,0.10,988.5,11.3,418.0
2026-03-08T20:00,30.2,64,22.6,0.00,988.1,10.0,280.0
2026-03-08T21:00,28.6,72,23.1,1.30,988.3,6.0,152.0
2026-03-08T22:00,28.1,74,23.0,0.00,988.7,9.1,40.0
2026-03-08T23:00,27.1,76,22.6,0.00,989.5,12.1,0.0
2026-03-09T00:00,26.8,70,20.8,0.00,989.7,10.9,0.0
2026-03-09T01:00,25.2,82,21.9,0.20,990.9,13.5,0.0
2026-03-09T02:00,24.6,86,22.1,0.10,990.7,8.6,0.0
2026-03-09T03:00,24.5,88,22.3,0.00,990.7,10.7,0.0
2026-03-09T04:00,24.4,89,22.4,0.00,990.7,14.3,0.0
2026-03-09T05:00,24.2,90,22.5,0.00,990.8,13.1,0.0
2026-03-09T06:00,23.4,90,21.5,0.00,991.2,16.3,0.0
2026-03-09T07:00,23.0,89,21.0,0.00,991.2,14.8,0.0
2026-03-09T08:00,22.5,88,20.4,0.00,990.7,15.1,0.0
2026-03-09T09:00,22.2,87,20.0,0.00,991.1,14.9,0.0
2026-03-09T10:00,21.9,88,19.8,0.00,992.0,14.3,0.0
2026-03-09T11:00,22.2,90,20.5,2.80,993.8,10.4,39.0
2026-03-09T12:00,23.9,82,20.7,0.10,994.5,15.7,6.0
2026-03-09T13:00,24.3,83,21.2,0.30,994.2,12.6,42.0
2026-03-09T14:00,26.6,76,22.1,0.20,994.8,10.3,409.0
2026-03-09T15:00,27.1,75,22.2,0.10,994.7,8.8,157.0
2026-03-09T16:00,29.0,68,22.5,0.00,994.3,7.1,659.0
2026-03-09T17:00,29.2,66,22.2,0.10,993.7,2.7,209.0
2026-03-09T18:00,29.4,67,22.7,0.00,992.9,7.5,315.0
2026-03-09T19:00,29.5,65,22.2,0.10,992.4,8.1,271.0
2026-03-09T20:00,29.4,64,22.0,0.10,991.8,8.8,285.0
2026-03-09T21:00,27.9,72,22.3,0.70,992.1,11.6,222.0
2026-03-09T22:00,27.1,72,21.6,0.00,992.7,10.2,48.0
2026-03-09T23:00,26.1,74,21.1,0.00,992.7,10.4,0.0
2026-03-10T00:00,25.9,73,20.7,0.00,992.6,9.3,0.0
2026-03-10T01:00,25.8,76,21.2,0.00,993.5,13.6,0.0
2026-03-10T02:00,25.1,79,21.3,0.00,993.7,13.0,0.0
2026-03-10T03:00,24.5,83,21.5,0.00,993.8,12.2,0.0
2026-03-10T04:00,24.0,88,21.9,0.00,994.1,12.5,0.0
2026-03-10T05:00,23.5,92,22.0,0.00,993.5,11.8,0.0
2026-03-10T06:00,23.0,94,21.9,0.00,993.6,9.6,0.0
2026-03-10T07:00,22.5,96,21.8,0.00,993.3,8.9,0.0
2026-03-10T08:00,22.2,96,21.5,0.00,993.6,8.0,0.0
2026-03-10T09:00,22.0,97,21.5,0.00,993.6,7.9,0.0
2026-03-10T10:00,21.9,98,21.5,0.00,994.3,7.7,0.0
2026-03-10T11:00,23.4,92,22.0,0.00,994.9,9.5,65.0
2026-03-10T12:00,25.2,83,22.1,0.00,995.4,6.4,236.0
2026-03-10T13:00,26.8,78,22.5,0.00,995.4,4.2,451.0
2026-03-10T14:00,28.6,71,22.8,0.00,995.8,3.6,621.0
2026-03-10T15:00,29.8,67,22.9,0.00,995.4,4.6,503.0
2026-03-10T16:00,30.6,62,22.5,0.00,994.6,5.8,628.0
2026-03-10T17:00,31.5,58,22.1,0.00,993.8,9.4,735.0
2026-03-10T18:00,32.0,54,21.4,0.00,993.5,12.0,565.0
2026-03-10T19:00,31.8,53,21.1,0.00,992.7,12.6,444.0
2026-03-10T20:00,31.4,52,20.4,0.00,992.1,12.9,355.0
2026-03-10T21:00,30.5,55,20.4,0.00,992.1,14.4,164.0
2026-03-10T22:00,29.0,59,20.4,0.00,992.1,12.0,38.0
2026-03-10T23:00,27.9,64,20.5,0.00,992.3,10.9,0.0
2026-03-11T00:00,27.5,67,20.7,0.00,992.8,14.8,0.0
2026-03-11T01:00,26.8,70,20.9,0.00,993.8,15.2,0.0
2026-03-11T02:00,26.5,72,21.0,0.00,993.7,14.2,0.0
2026-03-11T03:00,25.8,76,21.3,0.00,993.6,13.1,0.0
2026-03-11T04:00,25.2,80,21.5,0.00,993.3,13.1,0.0
2026-03-11T05:00,24.5,85,21.9,0.00,993.0,12.4,0.0
2026-03-11T06:00,24.2,86,21.9,0.00,992.2,12.7,0.0
2026-03-11T07:00,23.7,90,22.0,0.00,992.3,11.7,0.0
2026-03-11T08:00,23.4,92,22.0,0.00,991.9,10.5,0.0
2026-03-11T09:00,22.9,95,22.0,0.00,992.4,9.1,0.0
2026-03-11T10:00,22.8,96,22.1,0.00,992.9,10.0,0.0
2026-03-11T11:00,23.8,91,22.2,0.00,993.7,9.5,0.0
2026-03-11T12:00,25.9,82,22.5,0.00,994.0,9.7,22.0
2026-03-11T13:00,27.4,75,22.5,0.00,994.3,7.7,177.0
2026-03-11T14:00,28.6,70,22.5,0.00,994.4,5.5,272.0
2026-03-11T15:00,29.5,65,22.1,0.10,993.7,2.7,282.0
2026-03-11T16:00,30.5,62,22.2,0.10,993.1,1.7,536.0
2026-03-11T17:00,30.8,61,22.4,0.10,992.3,4.6,336.0
2026-03-11T18:00,30.0,61,21.6,0.00,991.9,8.4,379.0
2026-03-11T19:00,29.5,62,21.5,0.50,990.9,7.6,40.0
2026-03-11T20:00,30.0,58,20.9,0.00,990.4,9.1,45.0
2026-03-11T21:00,29.6,57,20.3,0.00,990.6,8.3,21.0
2026-03-11T22:00,28.3,61,20.0,0.00,990.8,6.3,2.0
2026-03-11T23:00,27.5,63,19.9,0.00,991.1,12.1,0.0
2026-03-12T00:00,26.8,67,20.2,0.00,992.1,15.7,0.0
2026-03-12T01:00,26.2,72,20.7,0.00,992.8,17.0,0.0
2026-03-12T02:00,25.6,77,21.4,0.00,992.8,17.0,0.0
2026-03-12T03:00,25.1,80,21.5,0.00,992.9,14.1,0.0
2026-03-12T04:00,24.5,83,21.5,0.00,992.6,11.6,0.0
2026-03-12T05:00,23.9,87,21.5,0.00,992.1,9.4,0.0
2026-03-12T06:00,22.4,91,20.9,0.00,992.1,10.1,0.0
2026-03-12T07:00,21.8,95,20.9,0.00,992.1,10.1,0.0
2026-03-12T08:00,21.5,96,20.8,0.00,992.1,9.4,0.0
2026-03-12T09:00,21.2,97,20.7,0.00,992.5,9.0,0.0
2026-03-12T10:00,21.0,98,20.6,0.00,992.9,8.9,0.0
2026-03-12T11:00,22.7,90,21.0,0.00,993.5,10.3,69.0
2026-03-12T12:00,24.7,81,21.2,0.00,993.8,9.4,256.0
2026-03-12T13:00,26.6,72,21.2,0.00,993.8,9.2,418.0
2026-03-12T14:00,28.4,64,20.9,0.00,993.7,10.1,584.0
2026-03-12T15:00,29.6,56,20.0,0.00,993.3,10.3,721.0
2026-03-12T16:00,30.8,51,19.6,0.00,992.8,11.7,788.0
2026-03-12T17:00,31.2,49,19.2,0.00,992.1,12.8,767.0
2026-03-12T18:00,32.2,44,18.5,0.00,990.6,14.0,685.0
2026-03-12T19:00,32.2,43,18.0,0.00,989.8,14.4,553.0
2026-03-12T20:00,31.4,44,17.8,0.00,989.4,17.3,359.0
2026-03-12T21:00,30.0,49,18.0,0.00,989.6,18.4,174.0
2026-03-12T22:00,28.5,53,18.0,0.00,989.9,16.6,42.0
2026-03-12T23:00,27.0,57,17.8,0.00,990.4,16.7,0.0
2026-03-13T00:00,26.0,57,16.6,0.00,991.4,13.8,0.0
2026-03-13T01:00,25.0,60,16.8,0.00,992.0,12.0,0.0
2026-03-13T02:00,24.4,64,17.1,0.00,992.1,13.1,0.0
2026-03-13T03:00,23.6,67,17.1,0.00,992.1,13.8,0.0
2026-03-13T04:00,22.6,71,17.0,0.00,991.8,11.5,0.0
2026-03-13T05:00,21.8,74,16.9,0.00,991.5,9.3,0.0
2026-03-13T06:00,21.0,76,16.8,0.00,991.3,7.7,0.0
2026-03-13T07:00,20.2,80,16.6,0.00,991.0,8.5,0.0
2026-03-13T08:00,19.8,81,16.5,0.00,990.7,8.4,0.0
2026-03-13T09:00,19.4,83,16.4,0.00,990.7,8.7,0.0
2026-03-13T10:00,19.0,85,16.5,0.00,991.1,9.6,0.0
2026-03-13T11:00,20.9,81,17.4,0.00,991.9,10.8,75.0
2026-03-13T12:00,23.9,70,18.2,0.00,992.4,8.2,272.0
2026-03-13T13:00,26.2,60,17.9,0.00,992.4,6.3,482.0
2026-03-13T14:00,27.6,54,17.4,0.00,992.7,5.5,665.0
2026-03-13T15:00,28.8,49,17.0,0.00,992.5,8.4,794.0
2026-03-13T16:00,29.7,44,16.3,0.00,992.0,10.2,859.0
2026-03-13T17:00,30.2,42,15.8,0.00,991.3,10.6,855.0
2026-03-13T18:00,31.2,39,15.8,0.00,990.4,10.8,782.0
2026-03-13T19:00,31.3,38,15.4,0.00,989.6,10.9,645.0
2026-03-13T20:00,31.0,39,15.6,0.00,989.4,9.5,459.0
2026-03-13T21:00,30.2,44,16.8,0.00,989.3,8.3,244.0
2026-03-13T22:00,28.0,50,16.5,0.00,989.3,9.0,54.0
2026-03-13T23:00,26.5,49,15.1,0.00,989.6,10.6,0.0
2026-03-14T00:00,25.7,50,14.6,0.00,990.1,11.4,0.0
2026-03-14T01:00,24.9,53,14.8,0.00,990.2,10.8,0.0
2026-03-14T02:00,24.1,58,15.3,0.00,990.0,9.2,0.0
2026-03-14T03:00,23.2,63,15.8,0.00,989.9,9.1,0.0
2026-03-14T04:00,22.6,71,17.2,0.00,989.9,9.8,0.0
2026-03-14T05:00,22.2,76,17.9,0.00,989.8,10.2,0.0
2026-03-14T06:00,21.6,78,17.6,0.00,989.6,9.2,0.0
2026-03-14T07:00,20.5,86,18.0,0.00,989.5,7.8,0.0
2026-03-14T08:00,20.1,89,18.3,0.00,989.6,7.1,0.0
2026-03-14T09:00,19.9,91,18.4,0.00,989.8,6.7,0.0
2026-03-14T10:00,19.8,92,18.5,0.00,990.5,6.6,0.0
2026-03-14T11:00,22.0,86,19.5,0.00,991.0,8.5,72.0
2026-03-14T12:00,24.9,75,20.2,0.00,991.1,7.3,266.0
2026-03-14T13:00,27.2,63,19.5,0.00,991.2,7.3,477.0
2026-03-14T14:00,28.8,53,18.1,0.00,991.2,5.2,657.0
2026-03-14T15:00,29.9,49,18.1,0.00,990.9,2.8,786.0
2026-03-14T16:00,30.9,47,18.3,0.00,990.3,1.3,852.0
2026-03-14T17:00,31.6,45,18.2,0.00,989.5,1.2,847.0
2026-03-14T18:00,32.8,38,16.9,0.00,988.4,1.9,772.0
2026-03-14T19:00,33.3,37,16.8,0.00,987.6,1.2,605.0
2026-03-14T20:00,33.2,37,16.5,0.00,987.1,0.4,436.0
2026-03-14T21:00,32.3,43,18.2,0.00,986.8,3.4,238.0
2026-03-14T22:00,29.3,52,18.4,0.00,986.9,7.6,56.0
2026-03-14T23:00,27.7,51,16.6,0.00,987.0,10.5,0.0
2026-03-15T00:00,26.5,52,15.8,0.00,988.0,10.0,0.0
2026-03-15T01:00,26.9,47,14.4,0.00,988.2,10.9,0.0
2026-03-15T02:00,26.0,49,14.6,0.00,988.1,11.2,0.0
2026-03-15T03:00,25.0,60,16.6,0.00,987.9,9.0,0.0
2026-03-15T04:00,24.1,68,17.9,0.00,987.9,7.6,0.0
2026-03-15T05:00,23.6,71,18.1,0.00,987.7,7.7,0.0
2026-03-15T06:00,23.5,65,16.6,0.00,986.3,10.2,0.0
2026-03-15T07:00,22.9,65,16.0,0.00,985.8,10.3,0.0
2026-03-15T08:00,22.0,68,15.9,0.00,986.3,9.2,0.0
2026-03-15T09:00,21.9,68,15.8,0.00,986.5,10.1,0.0
2026-03-15T10:00,22.0,68,15.8,0.00,987.3,10.6,0.0
2026-03-15T11:00,23.2,68,16.9,0.00,988.3,11.2,22.0
2026-03-15T12:00,26.0,60,17.6,0.00,988.4,11.5,106.0
